2024-08-16 18:05:33,985 INFO    StreamThr :3920563 [internal.py:wandb_internal():85] W&B internal server running at pid: 3920563, started at: 2024-08-16 18:05:33.984050
2024-08-16 18:05:34,470 DEBUG   HandlerThread:3920563 [system_info.py:_probe_git():137] Probing git
2024-08-16 18:05:34,489 DEBUG   HandlerThread:3920563 [system_info.py:_probe_git():145] Probing git done
2024-08-16 18:05:34,489 DEBUG   HandlerThread:3920563 [system_info.py:probe():200] Probing system done
2024-08-16 18:05:34,489 DEBUG   HandlerThread:3920563 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-362.24.1.el9_3.0.1.x86_64-x86_64-with-glibc2.34', 'python': '3.12.4', 'heartbeatAt': '2024-08-16T17:05:34.467764', 'startedAt': '2024-08-16T17:05:33.945662', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/main_training_accelerate.py', 'codePathLocal': 'main_training_accelerate.py', 'codePath': 'main_training_accelerate.py', 'git': {'remote': 'https://github.com/charles-kmc/Conditional-Diffusion-Models-for-IVP.git', 'commit': '47b01ebe9bfe94ff0d509764ffceac3cf0891767'}, 'email': 'ckemajou@aimsammi.org', 'root': '/users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP', 'host': 'gpu13.pri.dmog.alces.network', 'username': 'cmk2000', 'executable': '/users/cmk2000/.conda/envs/dmog_env39/bin/python3', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2820.057125000002, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 3716.392, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 3501.258, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}, {'current': 2794.613, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 31.200942993164062, 'used': 6.837364196777344}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 502.8675956726074}}
2024-08-16 18:05:34,489 INFO    HandlerThread:3920563 [system_monitor.py:probe():224] Finished collecting system info
2024-08-16 18:05:34,489 INFO    HandlerThread:3920563 [system_monitor.py:probe():227] Publishing system info
2024-08-16 18:05:34,489 DEBUG   HandlerThread:3920563 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-16 18:05:35,366 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/conda-environment.yaml
2024-08-16 18:05:37,367 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/conda-environment.yaml
2024-08-16 18:05:37,408 DEBUG   HandlerThread:3920563 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-16 18:05:37,410 INFO    HandlerThread:3920563 [system_monitor.py:probe():229] Finished publishing system info
2024-08-16 18:05:37,413 DEBUG   SenderThread:3920563 [sender.py:send():391] send: files
2024-08-16 18:05:37,413 INFO    SenderThread:3920563 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-16 18:05:37,516 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: python_packages
2024-08-16 18:05:37,516 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: python_packages
2024-08-16 18:05:37,517 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: stop_status
2024-08-16 18:05:37,517 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: stop_status
2024-08-16 18:05:37,520 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 18:05:37,724 DEBUG   SenderThread:3920563 [sender.py:send():391] send: telemetry
2024-08-16 18:05:37,951 INFO    wandb-upload_0:3920563 [upload_job.py:push():130] Uploaded file /tmp/tmpoty81_wywandb/sqrk0d7z-wandb-metadata.json
2024-08-16 18:05:38,290 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: partial_history
2024-08-16 18:05:38,290 DEBUG   SenderThread:3920563 [sender.py:send():391] send: history
2024-08-16 18:05:38,290 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: summary_record
2024-08-16 18:05:38,292 INFO    SenderThread:3920563 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:05:38,368 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/output.log
2024-08-16 18:05:38,368 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/requirements.txt
2024-08-16 18:05:38,368 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/wandb-summary.json
2024-08-16 18:05:38,368 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/wandb-metadata.json
2024-08-16 18:05:38,519 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 18:05:39,519 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 18:05:39,687 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: status_report
2024-08-16 18:05:40,369 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/output.log
2024-08-16 18:05:40,519 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 18:05:41,167 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: partial_history
2024-08-16 18:05:41,167 DEBUG   SenderThread:3920563 [sender.py:send():391] send: history
2024-08-16 18:05:41,167 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: summary_record
2024-08-16 18:05:41,170 INFO    SenderThread:3920563 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:05:41,346 DEBUG   SenderThread:3920563 [sender.py:send():391] send: exit
2024-08-16 18:05:41,346 INFO    SenderThread:3920563 [sender.py:send_exit():598] handling exit code: 1
2024-08-16 18:05:41,346 INFO    SenderThread:3920563 [sender.py:send_exit():600] handling runtime: 6
2024-08-16 18:05:41,347 INFO    SenderThread:3920563 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:05:41,347 INFO    SenderThread:3920563 [sender.py:send_exit():606] send defer
2024-08-16 18:05:41,347 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,347 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-16 18:05:41,347 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,347 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-16 18:05:41,347 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 1
2024-08-16 18:05:41,347 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,347 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-16 18:05:41,347 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,347 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-16 18:05:41,348 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 2
2024-08-16 18:05:41,348 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,348 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-16 18:05:41,348 INFO    HandlerThread:3920563 [system_monitor.py:finish():203] Stopping system monitor
2024-08-16 18:05:41,348 DEBUG   SystemMonitor:3920563 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-16 18:05:41,348 DEBUG   SystemMonitor:3920563 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-16 18:05:41,348 DEBUG   SystemMonitor:3920563 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-16 18:05:41,357 INFO    HandlerThread:3920563 [interfaces.py:finish():200] Joined cpu monitor
2024-08-16 18:05:41,357 INFO    HandlerThread:3920563 [interfaces.py:finish():200] Joined disk monitor
2024-08-16 18:05:41,370 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/wandb-summary.json
2024-08-16 18:05:41,466 INFO    HandlerThread:3920563 [interfaces.py:finish():200] Joined gpu monitor
2024-08-16 18:05:41,466 INFO    HandlerThread:3920563 [interfaces.py:finish():200] Joined memory monitor
2024-08-16 18:05:41,466 INFO    HandlerThread:3920563 [interfaces.py:finish():200] Joined network monitor
2024-08-16 18:05:41,467 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,467 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 2
2024-08-16 18:05:41,467 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 3
2024-08-16 18:05:41,467 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,467 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-16 18:05:41,467 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,467 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 3
2024-08-16 18:05:41,467 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 4
2024-08-16 18:05:41,467 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,467 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-16 18:05:41,467 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,467 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 4
2024-08-16 18:05:41,467 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 5
2024-08-16 18:05:41,467 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,467 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-16 18:05:41,467 DEBUG   SenderThread:3920563 [sender.py:send():391] send: summary
2024-08-16 18:05:41,469 INFO    SenderThread:3920563 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 18:05:41,469 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,469 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 5
2024-08-16 18:05:41,469 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 6
2024-08-16 18:05:41,469 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,469 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-16 18:05:41,469 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,469 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 6
2024-08-16 18:05:41,471 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: status_report
2024-08-16 18:05:41,624 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 7
2024-08-16 18:05:41,624 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:41,624 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-16 18:05:41,624 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:41,624 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 7
2024-08-16 18:05:42,249 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 8
2024-08-16 18:05:42,249 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:42,249 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-16 18:05:42,249 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:42,249 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 8
2024-08-16 18:05:42,249 INFO    SenderThread:3920563 [job_builder.py:build():440] Attempting to build job artifact
2024-08-16 18:05:42,250 INFO    SenderThread:3920563 [job_builder.py:_get_source_type():569] is repo sourced job
2024-08-16 18:05:42,268 INFO    SenderThread:3920563 [job_builder.py:build():545] adding wandb-job metadata file
2024-08-16 18:05:42,273 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 9
2024-08-16 18:05:42,273 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:42,273 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-16 18:05:42,273 DEBUG   SenderThread:3920563 [sender.py:send():391] send: artifact
2024-08-16 18:05:42,346 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-16 18:05:42,370 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/output.log
2024-08-16 18:05:42,371 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/config.yaml
2024-08-16 18:05:42,371 INFO    Thread-12 :3920563 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/wandb-summary.json
2024-08-16 18:05:42,935 INFO    SenderThread:3920563 [sender.py:send_artifact():1549] sent artifact job-https___github.com_charles-kmc_Conditional-Diffusion-Models-for-IVP.git_main_training_accelerate.py - {'id': 'QXJ0aWZhY3Q6MTE1Mjk3NTI5NQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNDY4NTY2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE1MzA0Nzg2Nw==', 'versionIndex': 2}}}
2024-08-16 18:05:42,935 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:42,935 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 9
2024-08-16 18:05:42,935 INFO    SenderThread:3920563 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-16 18:05:43,372 INFO    SenderThread:3920563 [dir_watcher.py:finish():388] scan: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files
2024-08-16 18:05:43,372 INFO    SenderThread:3920563 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/output.log output.log
2024-08-16 18:05:43,372 INFO    SenderThread:3920563 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/wandb-summary.json wandb-summary.json
2024-08-16 18:05:43,373 INFO    SenderThread:3920563 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/wandb-metadata.json wandb-metadata.json
2024-08-16 18:05:43,373 INFO    SenderThread:3920563 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/conda-environment.yaml conda-environment.yaml
2024-08-16 18:05:43,374 INFO    SenderThread:3920563 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/config.yaml config.yaml
2024-08-16 18:05:43,374 INFO    SenderThread:3920563 [dir_watcher.py:finish():402] scan save: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/requirements.txt requirements.txt
2024-08-16 18:05:43,374 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 10
2024-08-16 18:05:43,374 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: poll_exit
2024-08-16 18:05:43,374 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:43,374 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-16 18:05:43,374 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:43,374 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 10
2024-08-16 18:05:43,374 INFO    SenderThread:3920563 [file_pusher.py:finish():169] shutting down file pusher
2024-08-16 18:05:43,716 INFO    wandb-upload_0:3920563 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/output.log
2024-08-16 18:05:43,801 INFO    wandb-upload_3:3920563 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/config.yaml
2024-08-16 18:05:43,802 INFO    wandb-upload_2:3920563 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/conda-environment.yaml
2024-08-16 18:05:43,838 INFO    wandb-upload_4:3920563 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/requirements.txt
2024-08-16 18:05:43,863 INFO    wandb-upload_1:3920563 [upload_job.py:push():130] Uploaded file /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files/wandb-summary.json
2024-08-16 18:05:44,063 INFO    Thread-11 (_thread_body):3920563 [sender.py:transition_state():626] send defer: 11
2024-08-16 18:05:44,063 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:44,063 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 11
2024-08-16 18:05:44,064 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:44,064 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 11
2024-08-16 18:05:44,064 INFO    SenderThread:3920563 [file_pusher.py:join():175] waiting for file pusher
2024-08-16 18:05:44,064 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 12
2024-08-16 18:05:44,064 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:44,064 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 12
2024-08-16 18:05:44,064 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:44,064 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 12
2024-08-16 18:05:44,064 INFO    SenderThread:3920563 [file_stream.py:finish():601] file stream finish called
2024-08-16 18:05:44,196 INFO    SenderThread:3920563 [file_stream.py:finish():605] file stream finish is done
2024-08-16 18:05:44,196 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 13
2024-08-16 18:05:44,196 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:44,196 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-16 18:05:44,196 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: defer
2024-08-16 18:05:44,196 INFO    SenderThread:3920563 [sender.py:send_request_defer():622] handle sender defer: 13
2024-08-16 18:05:44,197 INFO    SenderThread:3920563 [sender.py:transition_state():626] send defer: 14
2024-08-16 18:05:44,197 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: defer
2024-08-16 18:05:44,197 INFO    HandlerThread:3920563 [handler.py:handle_request_defer():184] handle defer: 14
